Review,Lecturer,Training_program,Facility,Others
"tận tâm , nhiệt tình , quan tâm đến sinh viên .hy vọng học kỳ sau có thể học với cô .thầy cần tương tác với sinh viên và hướng dẫn chi tiết hơn trong những ví dụ .",3,1,0,3
"đi học vào chủ nhật ở trường đại học thể dục thể thao là điều vô lí .thầy rất sôi nổi trong giảng dạy , em rất thích phong cách dạy của thầy .cũng ổn .",3,1,0,2
"thời gian xếp lịch thực hành không hợp lý , lý thuyết học tiết 45 , thực hành học tiết 67 8 .cô giảng rất hay , rất nhiệt tình khi giảng dạy , rất vui tính .ít mục không đi sâu vào .",3,1,0,1
"giảng viên yêu cầu cao , khó khăn , gây áp lực tạo sự chán nản cho sinh viên .mong phòng đào tạo phản hồi lại với thầy để thầy dạy tốt hơn .cung cấp công cụ giảng dạy tốt hơn .",1,1,1,0
mức độ quan tâm học sinh rất cao .cô rất thân thiện và nhiệt tình .không nêu thông tin rõ ràng thời gian báo cáo .,3,1,0,3
đưa ra các bài tập áp dụng .giảng viên nên sự dụng máy chiếu để tiện lợi trong việc dạy và học hơn .chỉ có vấn đề là em chưa cố gắng .,2,3,0,1
"tận tâm , hay .cô cung cấp nhiều thông tin thực tế .phòng học buổi trưa rất nóng , có thể trang bị thêm quạt thì tốt hơn .",3,3,1,0
"chọn thời gian báo cáo phù hợp cho sinh viên .thời lượng học lý thuyết của môn học ngắn , dễ bị ảnh hưởng khi giảng viên đến trễ hay tham gia các buổi họp .hay rất chu đáo .",3,1,0,3
"cô wzjwz200 rất nhiệt tình và cũng như rất quan tâm đến lớp , đồng thời cô cũng rất thân thiện .slide sử dụng rất chi tiết .giáo viên giảng dạy xúc tích , dễ hiểu .",3,3,0,2
"cách dạy rất sáng tạo , hy vọng được học nhiều môn khác với thầy .cho điểm rẻ .chất lượng âm thanh chưa tốt , còn quá rè .",3,1,1,0
tuy nhiên môn học khá khó nên lớp hiểu không hết kiến thức trong bài học được .nhiều nội dung môn học bị bỏ qua .khó tiếp thu !,1,1,0,1
"lập trình hướng đối tượng nói riêng và tất cả các môn liên quan đến lập trình nói chung theo em nên được cập nhật tài liệu thường xuyên , đặc biệt là các phần mềm trong các phòng lab để tránh tình trạng các tài liệu và phần mềm hỗ trợ học tập lỗi thời và gây khó khăn cho việc giảng dạy và học tập .chất lượng đào tạo môn học hiện nay tương đối đạt .tránh giảng vòng vo và phớt lờ nội dung chính của bài học .",3,3,1,0
"phương pháp giảng dạy của cô rất hay , đơn giản nhưng rất dễ hiểu , truyền đạt kiến thức tốt .cần có thiết bị và phòng học tốt hơn .môn học cần có nhiều bài tập hơn nữa , cần nhiều giáo trình hơn nữa .",3,1,1,0
"cần vào thẳng nội dung .thầy rất rất là dễ hiểu em từ không hiểu học thầy là hiểu , thầy dạy sâu vấn đề , ví dụ rất rõ ràng đi từ dễ đến nâng cao very good .giảng viên giảng bài còn nhỏ , sinh viên nghe không rõ .",3,1,1,0
cô dạy dễ tiếp thu .nên đưa môn wzjwz129 vào giảng dạy ngay sau môn wzjwz130 và trước khi học các môn chuyên ngành .cảm ơn thầy đã sửa lỗi khi cài vmware giúp em colonsmallsmile .,3,1,0,2
"tận tâm , đi đúng giờ , dạy dễ hiểu .cần thực hành môn học nhiều hơn .đôi từ tiếng anh em chưa hiểu .",3,1,0,1
"có tương tác tốt với sinh viên .máy tính của phòng thực hành không phục vụ được nội dung thực hành , giảng viên yêu cầu tự làm trên laptop rồi mang lên phòng thực hành chấm điểm , vậy phòng thực hành dùng để chấm điểm ?đôi khi bị lố giờ giảng .",3,1,1,0
"giảng hơi nhiều kiến thức vượt quá phạm vi môn này .thầy vui vẻ , dễ tính .đề nghị giáo viên dạy đúng giáo trình môn học do nhà trường đưa ra , phần thi giữa kỳ thầy không dạy heapsort nhưng thi lại ra câu này 4 điểm .",3,0,1,3
"hướng dẫn tốt , tận tình .nên có nhiều môn học hơn .lớp thực hành nhóm 2 bảo quản thiết bị quá yếu , do chia thiết bị không theo nhóm cố định , đến nhóm 1 thực hành là thiết bị trong bộ kit phân cho nhóm mình thiếu hụt , hư hỏng linh tinh .",1,1,1,0
"giảng viên hơi khó , bài tập hơi nặng đối với những sinh viên không chuyên ngành .đôi khi dạy khiến học sinh buồn ngủ bởi cách dạy chưa hay hoặc bài học khó nhưng chưa chỉ ra hợp lý .bằng chứng là kỳ thi cuối kỳ điểm trải dài từ 1 - 5 điểm .",1,3,0,1
"chấm bài thi .chưa có nhiều bài tập cho sinh viên .do học kỳ này em không thể đến lớp học môn này , nên em không thể đưa ra ý kiến gì thêm .",2,1,0,2
"dạy dễ hiểu , tận tâm , dạy từ cơ bản tới nâng cao .cần được tăng cường thực hành và traning thêm môn học .máy chiếu chưa rõ nét cho toàn thẻ sinh viên trong phòng .",1,1,1,0
"em tiến bộ rất nhanh .cô dạy nhiệt tình , tận tâm , dễ hiểu .có những cái học không biết để làm gì sau này vậy tại sao không giảm tải nó đi .",3,1,0,3
"đề nghị nhập chung cả 2 lớp lại học thực hành vì số lượng sinh viên quá ít .cần thông báo rõ hình thức đánh giá môn học một cách thống nhất .thầy có quá trình quản lý công việc , lịch trình rõ ràng , phù hợp với sinh viên .",1,1,1,0
"thầy dạy rất nhiệt tình và tận tâm .phòng lab thực hành đã quá cũ nát , nên cải tiến và xây dựng hệ thống phòng lab để sinh viên có thể thực hành các kỹ năng của môn học này .nên tập trung vào chuyên môn trong mỗi buổi dạy .",3,1,0,1
"các phần mềm sử dụng phiên bản quá cũ , nên update để phù hợp với chương trình đào tạo và thực hành của sinh viên ở nhà .dạy rất nhiệt tình .các phòng lab cần có wifi đủ mạnh để phục vụ tốt cho quá trình thực hành .",3,1,1,0
rất ít người học thực hành môn cấu trúc dữ liệu & giải thuật .giáo viên giảng dạy kỹ từng phần .nội dung thực hành không hỗ trợ nhiều cho nội dung lý thuyết .,3,1,0,1
"bởi chúng em đang đi học , phải học của nhiều môn khác nhau .cần thêm nhiều các ví dụ minh họa .nghỉ học thường xuyên .",1,1,0,2
thầy hay tính toán sai lặt vặt làm khó theo dõi bài giải .thời gian hướng dẫn thực hành quá ít so với môn học .điều này xảy ra ở mọi tiết học .,1,1,0,1
"thầy có kiến thức sâu rộng về môn học .phòng học còn nóng và bụi bặm , máy chiếu tuy là vẫn thầy được nhưng như thế vẫn là mờ , đề nghị khắc phục vấn đề này .nên giao chìa khóa phòng thực hành cho trực tiếp giáo viên .",3,1,1,0
"chỉ dạy tận tâm .bài tập nhiều , rất sát .theo em thì nên thi phòng máy nào có visual 2013 trở lên .",3,3,1,0
"thầy dạy nhiệt tình , cám ơn thầy .nên cung cấp cho sinh viên nhiều kiến thức thực tế qua các bài tập và thực hành .sinh viên có thể hiểu bài và áp dụng vào bài tập .",3,1,0,3
chưa được tham gia chiến dịch thực tế và tham quan công ty .nên thay máy chiếu và âm thanh tại phòng wzjwz154 .không gặp giảng viên được một lần nào .,1,1,1,0
"nội dụng môn học không liên quan đến đề thi .thầy vui tính , dạy chuyên sâu , nhiệt tình .thầy dạy nhiệt tình , dễ hiểu , vote cho thầy năm sao .",3,1,1,0
"nên có thời gian nghỉ giải lao giữa giờ cho sinh viên bớt căng thẳng .phần đầu thầy giảng không hiểu , bọn em có về xem lại nhưng thật sự không tiếp thu lại được bao nhiêu .mọi thứ .",1,1,0,2
"giảng viên rất tâm huyết và nhiệt tình , giảng bài dễ hiểu .môn học cần có thêm một số kiến thức hoặc các cách khác để giải quyết các bài toán khó .thưa , không có ạ .",3,1,0,2
"cách giảng dễ hiểu .thực hành sớm hơn so với lý thuyết dẫn đến nhiều khó khăn cho sinh viên .phòng wzjwz35 nhà trường nên thay máy chiếu mới , vì nó đã quá cũ và thường xuyên gặp vấn đề .",3,1,1,0
chưa để ý đến sinh viên .cần nâng cao hệ thống thiết bị giảng dạy .slide giảng dạy đầy đủ và trực quan .,1,3,1,0
"giáo viên nhiệt tình , đi dạy đúng giờ .em chưa hiểu rõ cách thức chấm điểm bài kiểm tra thực hành .rất nản .",3,1,0,1
"thầy cô chưa đưa nhiều vấn đề xã hội vào .em nghĩ là nên giảm số giờ nói lý thuyết cho thêm giờ làm bài tập .hòa đồng , vui vẻ .",1,1,0,3
"chưa có slide giảng dạy hiệu quả .thầy là giáo viên tận tâm nhất từ khi em bước vào đại học .phòng học gần công trình đang xây dựng nên rất ồn , mong trường có thể đổi phòng học khác , em xin cảm ơn !",1,1,1,0
thầy đi đúng giờ .liên hệ thực tiễn tương đối tốt .quản lý các giờ làm bài tập tốt hơn để tránh việc lãng phí thời gian trong tiết học .,3,3,1,0
"cô rất nhiệt tình , vui tính , khả năng truyền đạt tốt , luôn tạo cảm giác thoải mái trong giờ học , khá vui tính , hòa đồng , cung cấp những kiến thức rất bổ ích .nên giảm thời lượng môn học còn 7 tuần !hệ thống máy tính còn yếu kém .",3,1,1,0
"giáo viên truyền đạt những vẫn đê sâu .ví dụ phù hợp với nội dung kiến thức , hướng dẫn chi tiết .máy chiếu thường có vấn đề ở phòng wzjwz145 .",3,2,0,3
"các thầy có học vị cao ắt sẽ có nhiều kinh nghiệm quý báu hơn .tuy nhiên , mọi chuyện như lời nói đã không xảy ra !hoặc đưa ra những kỹ năng chuyên môn cần phải biết để làm việc trong ngành vì ngành công nghệ thông tin rất rộng ví dụ làm về mảng web thì cần biết php , html , cs , js hay làm về hệ thống nhúng thì cần c .",3,1,0,1
"giảng viên nhiệt tình thân thiện , vui tính , trình độ cao .phần bài làm trên moodle có nhiều sai sót gây ảnh hưởng đến điểm chuyên cần .thầy hiền , giảng bài tương đối dễ hiểu .",3,1,0,3
nên cho bài tập làm thêm .nên phân chia lại tỷ lệ các hình thức kiểm tra trong điểm trung bình .tại do tuần thi .,1,1,0,2
"kiến thức thực tế cao , hiệu quả hơn cách dạy lý thuyết slide .giảng viên không đảm bảo giờ lên lớp và nghỉ mà không thông báo trước làm mất thời gian của sinh viên .quản lý như vậy dẫn đến tình trạng "" cha chung không ai khóc "" .",1,3,0,1
"cần cải cách lại nội dung các bài thực hành , một số kiến nội dung trong bài thực hành đã trở nên lỗi thời .cô dạy rất hay !có nắm được lý thuyết của môn học .",3,1,0,2
hơi khó tính nhưng cái khó tính đó giúp ích cho em rất nhiều !không nên quá chú trọng vào việc dạy học chạy kịp chương trình để thi mà quên đi khả năng tiếp thu của sinh viên .có nhiều thầy cô đến lớp không đúng giờ .,3,1,0,1
nhiệt tình và đúng giờ .giáo trình môn học quá mơ hồ nghèo nàn nên giảng viên cũng không biết nên dạy theo thế nào .đầy đủ chi tiết .,3,1,0,3
cách giảng của cô hơi buồn ngủ .ân cần giải đáp thác mắc của sinh viên .thêm hệ thống ổ điện ngầm dưới nền nhà để tiện cho việc sinh viên có thể cắm laptop phục vụ học tập .,1,0,1,3
